63.4682323,10.9234889
63.4681476,10.9234842
63.4677428,10.9234717
63.4676602,10.9234639
63.467417,10.9235392
63.4673984,10.9235772
63.4673466,10.9242883
63.4673456,10.9280983
63.4673245,10.9303559
63.4673221,10.9304948
63.4673028,10.9311332
63.4672277,10.9332411
63.4677325,10.9377476
63.4679731,10.9392981
63.4680974,10.9402325
63.4681596,10.940796
63.4682012,10.9425789
63.4683143,10.9428854
63.4682761,10.9431894
63.4682345,10.9432693
63.4683139,10.945033
63.4683395,10.9456242
63.4683217,10.9461104
63.4676218,10.9546356
63.4662144,10.9647932
63.4641178,10.9763414
63.4637662,10.9779121
63.4636302,10.9784988
63.463489,10.9790943
63.4619845,10.9849321
63.4614182,10.9871217
63.4608256,10.9903769
63.4605634,10.9930159
63.460394,10.9962421
63.4600499,11.0099544
63.4601164,11.0105821
63.4623493,11.0168651
63.4628362,11.0221279
63.463011,11.0272423
63.4631626,11.0316003
63.4632142,11.0331392
63.4632412,11.0338342
63.4633867,11.0381551
63.4644407,11.0427284
63.4648254,11.0438213
63.4658261,11.0478037
63.4662632,11.0503393
63.4667102,11.0549118
63.4667215,11.0556362
63.4666062,11.0574364
63.4656142,11.0628652
63.465581,11.0635197
63.4655942,11.0679624
63.4654546,11.0710665
63.4651173,11.074672
63.4649618,11.07619
63.464818,11.0790716
63.4648237,11.0793128
63.4664621,11.0903973
63.4662223,11.0945761
63.4662027,11.094736
63.4661079,11.0955629
63.4660364,11.0961431
63.4657547,11.0985206
63.4648502,11.1061934
63.4642185,11.1114942
63.4640441,11.113012
63.463954,11.1140468
63.4640018,11.1161996
63.4641644,11.1173606
63.464588,11.1200721
63.4647614,11.1212121
63.4650423,11.123249
63.4653219,11.1258395
63.4654487,11.1272816
63.4660014,11.1370904
63.4660371,11.1387099
63.4660575,11.139175
63.4661116,11.1401963
63.4662379,11.1424234
63.4663528,11.1448218
63.4660239,11.1541333
63.4656519,11.1585311
63.4655237,11.1594714
63.4654992,11.1596419
63.4646148,11.1657272
63.4645542,11.1661494
63.4643473,11.1675747
63.4639875,11.1699411
63.462561,11.1781726
63.4616244,11.1835539
63.4614157,11.184752
63.4609096,11.1876625
63.4601029,11.1923019
63.4592916,11.1966049
63.4582926,11.1987037
63.4579636,11.1989844
63.4507274,11.2018108
63.4495741,11.2024341
63.4443493,11.2166889
63.4436437,11.2228786
63.443593,11.2267689
63.4435897,11.2270433
63.4435353,11.230803
63.443426,11.2388757
63.4433975,11.2407974
63.4435544,11.2468327
63.4435944,11.2472572
63.4439254,11.2499417
63.4444224,11.2538524
63.4451203,11.2588426
63.4452799,11.2596425
63.4518425,11.2702538
63.452332,11.2708755
63.458839,11.2814632
63.4595058,11.2927687
63.4592652,11.2938412
63.4588749,11.2955631
63.4586851,11.2963906
63.4585518,11.2969805
63.4600937,11.3412397
63.4600959,11.3413597
63.4601232,11.3437291
63.4615646,11.3511163
63.4621739,11.3552846
63.4621276,11.3561777
63.4614104,11.3600257
63.4612909,11.3688218
63.4612549,11.3695881
63.4609211,11.3768388
63.4608479,11.3778125
63.4605752,11.3808889
63.4612295,11.3875607
63.4604565,11.3991527
63.4597376,11.4016075
63.4569315,11.4138929
63.4584471,11.426088
63.4576217,11.4352682
63.4580692,11.4401842
63.4580163,11.4424609
63.4579693,11.4446431
63.4579982,11.4476753
63.4597244,11.4525981
63.4673014,11.4858443
63.4653556,11.495144
63.4650086,11.4963408
63.4620397,11.527524
63.4602363,11.5433709
63.4595803,11.5453453
63.4571105,11.5694511
63.4546856,11.577908
63.4546258,11.5783872
63.4466169,11.6014687
63.4458936,11.6041442
63.4446896,11.6081356
63.4445855,11.613544
63.4447786,11.6143282
63.4455818,11.6169464
63.4456017,11.620207
63.4448025,11.6241421
63.4439736,11.6261459
63.4434771,11.6273263
63.442913,11.6308203
63.4429843,11.6324544
63.4432371,11.6408838
63.443249,11.6447302
63.4432497,11.6448098
63.4432826,11.6479128
63.4429661,11.6570341
63.443105,11.6598383
63.4431354,11.6601248
63.4433472,11.6621291
63.4434053,11.6626794
63.4435068,11.6636673
63.4437352,11.6681467
63.4438211,11.6715791
63.4438624,11.6731157
63.4439404,11.6751046
63.4432406,11.6816585
63.4428205,11.6823431
63.4423018,11.683213
63.4415266,11.6849092
63.440804,11.6869785
63.4407455,11.6871506
63.4407007,11.687282
63.4405901,11.687591
63.4403624,11.6883561
63.4402839,11.6886669
63.4395634,11.6939491
63.4392335,11.6974838
63.4390841,11.6991135
63.4390077,11.6998186
63.4381621,11.7026957
63.4380282,11.7029031
63.4374632,11.7036968
63.4369233,11.7044302
63.4360823,11.7055866
63.4354547,11.7064514
63.4334687,11.7095488
63.4332606,11.7102148
63.4332091,11.710442
63.4328409,11.7122301
63.4327008,11.7129253
63.4317199,11.7177247
63.431186,11.7199811
63.4303477,11.7234485
63.4303281,11.7235283
63.4296198,11.7263922
63.429204,11.727749
63.4288403,11.7285575
63.4287053,11.7288096
63.42813,11.7297613
63.4263185,11.7327403
63.4261171,11.7330709
63.4257408,11.7336949
63.4244342,11.7343618
63.4236853,11.7343178
63.4218572,11.7347233
63.4199333,11.7367216
63.4192294,11.7376739
63.419141,11.7377948
63.4186836,11.7384475
63.4185188,11.7387268
63.4178509,11.7398416
63.4174723,11.7401875
63.4173184,11.7402896
63.4145501,11.7412013
63.4141588,11.7427329
